Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,active_addresses,hash_rate,tx_count,miners_revenue,google_interest,time_frame
2025-09-17,3.0364,3.1068,2.9803,3.083,596366372.6,XRP,1808226721.5983,1856493,4.114e-05,53.0,,865610081.2374508,362913.0,58799712.10291436,,1d
2025-09-18,3.0831,3.1388,3.0545,3.0721,521144071.5,XRP,1615721962.62715,1576806,0.0001,52.0,,,,,,1d
2025-09-19,3.0721,3.0928,2.9766,2.9885,474465556.9,XRP,1434550128.76733,1471898,4.5236666666666673e-05,53.0,,,,,,1d
2025-09-20,2.9884,3.0077,2.9635,2.9735,238471447.5,XRP,711586984.19753,942348,1.3330000000000001e-05,48.0,,1082611043.2192645,498549.0,56549857.186625816,,1d
2025-09-21,2.9735,3.0123,2.9506,2.9686,240656809.6,XRP,717105729.88561,925428,2.9636666666666667e-05,49.0,,,,,25.0,1d
2025-09-22,2.9686,2.974,2.6704,2.8512,971219296.0,XRP,2759420974.365,2806897,-7.233333333333337e-07,45.0,,,,,,1d
2025-09-23,2.8512,2.8959,2.7977,2.8234,463203075.8,XRP,1322348049.9289,1625360,2.5033333333333333e-05,43.0,,1018928040.676955,495947.0,51049596.047497146,,1d
2025-09-24,2.8234,2.9948,2.7871,2.9246,572115173.1,XRP,1658280250.24254,1896651,9.321666666666666e-05,44.0,,,,,,1d
2025-09-25,2.9246,2.9433,2.7229,2.742,918161677.6,XRP,2586468184.68162,2654768,6.118e-05,44.0,,,,,,1d
2025-09-26,2.7419,2.8082,2.6967,2.7823,676464179.2,XRP,1862109979.80582,2189221,4.599333333333333e-05,28.0,,934017370.6205422,419078.0,49131500.76535409,,1d
2025-09-27,2.7823,2.8274,2.7606,2.8032,220488671.1,XRP,614271515.68554,949908,9.316000000000001e-05,33.0,,,,,,1d
2025-09-28,2.8033,2.8664,2.7649,2.8662,302031934.5,XRP,847601440.67199,1148404,6.773666666666667e-05,37.0,,,,,25.0,1d
2025-09-29,2.8662,2.9278,2.8428,2.8788,473729983.8,XRP,1363624988.24497,1675469,9.761e-05,50.0,,990624483.9914839,444460.0,52005476.55065172,,1d
2025-09-30,2.8788,2.906,2.8119,2.8454,429147214.5,XRP,1224576969.58347,1603017,8.351e-05,50.0,,,,,,1d
2025-10-01,2.8453,2.96,2.8126,2.9473,515482774.6,XRP,1499705688.12176,1637108,9.697666666666667e-05,49.0,,,,,,1d
2025-10-02,2.9473,3.099,2.9387,3.0375,651021002.2,XRP,1956500646.65378,2118704,6.624333333333333e-05,64.0,,1019764936.475331,381586.0,52703238.64085598,,1d
2025-10-03,3.0376,3.095,3.0032,3.0395,566422785.2,XRP,1720846347.39594,2063210,8.036666666666666e-05,63.0,,,,,,1d
2025-10-04,3.0394,3.0518,2.9379,2.9675,357285346.6,XRP,1066335002.99159,1330077,0.0001,71.0,,,,,,1d
2025-10-05,2.9675,3.0724,2.9455,2.9679,513794321.5,XRP,1543256526.64417,1881186,0.0001,74.0,,1117242467.1678262,525372.0,61639031.92476243,28.0,1d
2025-10-06,2.9678,3.05,2.9534,2.9878,548294332.7,XRP,1645992748.8655,1780362,8.700666666666667e-05,71.0,,,,,,1d
2025-10-07,2.9879,3.0002,2.8471,2.8509,680506016.5,XRP,1989335284.07504,2168154,6.153e-05,70.0,,,,,,1d
2025-10-08,2.8509,2.9234,2.8284,2.8786,393737497.5,XRP,1132567746.59239,1725263,2.5493333333333332e-05,60.0,,1109744195.5760958,427474.0,58604481.531066805,,1d
2025-10-09,2.8786,2.8793,2.77,2.8011,540203662.0,XRP,1518927818.51285,2055321,5.3553333333333334e-05,70.0,,,,,,1d
2025-10-10,2.8011,2.8358,1.1792,2.3666,2326268635.4,XRP,5590812907.59766,5497141,3.3140000000000005e-05,64.0,,,,,,1d
2025-10-11,2.3667,2.5046,2.2955,2.3806,1309244629.4,XRP,3155395235.84971,4653899,0.00010474333333333333,27.0,,1102245923.9843652,444087.0,53304513.956858695,,1d
2025-10-12,2.3807,2.5822,2.3102,2.5271,1193935872.5,XRP,2913919116.31485,3764468,-8.341666666666668e-05,24.0,,,,,24.0,1d
2025-10-13,2.5271,2.645,2.5107,2.6042,1429478386.6,XRP,3694813414.85734,3425172,-2.4493333333333335e-05,38.0,,,,,,1d
2025-10-14,2.6042,2.62,2.3877,2.502,1454942698.4,XRP,3619918546.95528,3421161,3.9626666666666664e-05,38.0,,,,62702029.02424291,,1d
2025-10-15,2.502,2.547,2.374,2.4097,677039948.7,XRP,1667829766.48094,2402923,1.0723333333333333e-05,34.0,,,,,,1d
2025-10-16,2.4097,2.4655,2.2826,2.3268,859870204.9,XRP,2046675466.6541,3243114,-9.433333333333335e-06,28.0,,,,,,1d
2025-10-17,2.3267,2.4008,2.1881,2.2925,1027729228.5,XRP,2345098615.25656,3933608,4.804666666666667e-05,22.0,,,,55014779.838728644,,1d
2025-10-18,2.2925,2.3899,2.2881,2.3582,372856697.7,XRP,876155704.88715,1487146,-5.081333333333333e-05,23.0,,,,,,1d
2025-10-19,2.3583,2.418,2.3164,2.3894,462678836.4,XRP,1098719580.27523,1645795,-5.272666666666667e-05,29.0,,,,,19.0,1d
2025-10-20,2.3894,2.5514,2.3534,2.4936,617847564.1,XRP,1519813775.03163,2233068,2.638e-05,29.0,,,,57476921.76238207,,1d
2025-10-21,2.4937,2.5315,2.4003,2.4212,750980529.5,XRP,1846278331.29873,2441864,1.3623333333333334e-05,34.0,,,,,,1d
2025-10-22,2.4212,2.4364,2.3235,2.3635,681139647.2,XRP,1626613870.89153,2292107,7.29e-06,25.0,,,,,,1d
2025-10-23,2.3636,2.4248,2.3606,2.3936,397612937.2,XRP,952814962.99337,1390777,4.9313333333333334e-05,27.0,,,,48853931.9317649,,1d
2025-10-24,2.3936,2.5147,2.3851,2.5093,550349569.6,XRP,1358863304.13098,1890873,3.666333333333333e-05,30.0,,,,,,1d
2025-10-25,2.5094,2.6537,2.502,2.5947,538905675.7,XRP,1388063301.03535,1920014,7.379e-05,37.0,,,,,,1d
2025-10-26,2.5947,2.6628,2.5911,2.6449,492218155.7,XRP,1294171475.6541,1724873,5.926666666666667e-05,40.0,,,,52688113.772418,20.0,1d
2025-10-27,2.6449,2.6969,2.6,2.6327,680642231.4,XRP,1801379602.99403,2301601,8.483333333333334e-05,51.0,,,,,,1d
2025-10-28,2.6327,2.6509,2.6069,2.6279,95357794.9,XRP,250978265.8732,354710,6.148e-05,50.0,,,,,,1d
