Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,active_addresses,hash_rate,tx_count,miners_revenue,google_interest,time_frame
2025-05-31,156.11,157.92,152.06,156.35,16603647.07,SOL,2572639926.02528,2263299,-1.6959999999999997e-05,50.0,,,,,,1d
2025-06-01,156.36,157.85,150.48,157.62,15529303.58,SOL,2392545486.89476,2002361,-6.187666666666667e-05,56.0,,839539043.1681639,256072.0,43808675.73054219,83.0,1d
2025-06-02,157.61,158.84,151.52,156.74,19012258.2,SOL,2937008967.22585,2388440,2.871e-05,64.0,,,,,,1d
2025-06-03,156.75,163.57,154.0,155.08,21721022.99,SOL,3467151622.84246,2508152,3.897666666666666e-05,64.0,,,,,,1d
2025-06-04,155.08,157.93,152.78,153.18,15709766.86,SOL,2448718871.02325,1979503,7.596666666666667e-06,62.0,,795352777.73826,337037.0,41910547.6862086,,1d
2025-06-05,153.18,154.59,141.43,144.21,28298589.49,SOL,4209307968.7747,3070416,1.4266666666666665e-05,57.0,,,,,,1d
2025-06-06,144.2,152.56,144.02,147.76,18358705.23,SOL,2733120762.71072,2033717,-6.415666666666667e-05,45.0,,,,,,1d
2025-06-07,147.77,152.8,146.84,149.98,11344603.37,SOL,1708349293.51681,1427922,1.706e-05,52.0,,902662279.4965969,290718.0,47398989.35463319,,1d
2025-06-08,149.97,155.3,147.59,152.37,12551487.59,SOL,1898566904.78396,1518452,4.909999999999999e-06,62.0,,,,,81.0,1d
2025-06-09,152.37,161.7,149.5,161.09,20936187.4,SOL,3241582117.22698,2338528,5.891333333333333e-05,62.0,,,,,,1d
2025-06-10,161.09,165.62,156.23,165.06,28358983.76,SOL,4554998235.51454,2983807,6.321333333333334e-05,71.0,,1066782693.9505239,428797.0,58400130.58904057,,1d
2025-06-11,165.06,168.3,159.14,160.88,26429145.95,SOL,4356174379.2279,3022536,0.0001,72.0,,,,,,1d
2025-06-12,160.88,161.24,151.92,152.23,22581557.08,SOL,3557538494.86849,2462057,2.996e-05,71.0,,,,,,1d
2025-06-13,152.24,152.55,140.73,148.54,35569510.74,SOL,5164558091.84504,3871310,-3.3043333333333336e-05,61.0,,915286926.7622839,351499.0,48859546.300097495,,1d
2025-06-14,148.54,148.65,141.87,144.55,11962875.31,SOL,1734822405.22731,1524627,3.5356666666666666e-05,63.0,,,,,,1d
2025-06-15,144.55,153.66,144.15,152.89,21690910.2,SOL,3234432681.96045,2388299,4.094333333333333e-05,60.0,,,,,82.0,1d
2025-06-16,152.88,158.68,150.24,150.67,24626504.09,SOL,3828878278.15989,2773376,6.458666666666668e-05,61.0,,917456209.4405266,361092.0,49380099.58294062,,1d
2025-06-17,150.67,154.29,145.55,147.49,27895774.66,SOL,4172082541.89695,2906589,5.439333333333333e-05,68.0,,,,,,1d
2025-06-18,147.5,149.2,143.58,146.28,20087338.81,SOL,2937088683.44442,2375927,9.226666666666666e-06,52.0,,,,,,1d
2025-06-19,146.29,147.83,142.83,146.96,14582386.71,SOL,2118440141.9645,1708592,2.1643333333333333e-05,57.0,,798061223.2804582,308332.0,42106155.08953161,,1d
2025-06-20,146.96,148.75,135.57,140.02,28044691.88,SOL,3999869387.81857,2720764,3.6903333333333336e-05,54.0,,,,,,1d
2025-06-21,140.01,142.53,130.46,135.32,22467235.87,SOL,3099049932.173,2316454,-3.333e-05,49.0,,,,,,1d
