Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,active_addresses,hash_rate,tx_count,miners_revenue,google_interest,time_frame,pct_change,log_return,Close_norm,sentiment_mix
2023-02-12,1538.5,1548.02,1493.08,1514.83,286758.374,ETH,438014692.308034,490609,5.5576666666666666e-05,50.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-1.5391515167272218,-0.015511194152279386,0.08659509379827246,
2023-02-13,1514.82,1526.1,1461.93,1505.24,643152.3904,ETH,959644223.335073,788402,6.183000000000001e-05,48.0,,303650131.9290037,299329.0,21667418.164248344,,1d,-0.6330743383745951,-0.006350867518422775,0.08395447899485924,
2023-02-14,1505.25,1569.0,1482.66,1555.71,668964.3768,ETH,1021642935.313975,861338,3.087333333333333e-05,50.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,3.3529536818049044,0.032979679139187305,0.0978514371938443,
2023-02-15,1555.7,1680.0,1542.55,1674.92,581207.8586,ETH,928452953.9450488,852734,3.811666666666667e-05,53.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,7.662739199465207,0.07383336987757323,0.1306760139107258,
2023-02-16,1674.92,1742.97,1633.72,1637.84,832723.6731,ETH,1408096156.866216,1220762,0.00011367,62.0,,348419061.63648504,344711.0,28291380.22294443,,1d,-2.213837078785863,-0.02238710238021172,0.12046600380534898,
2023-02-17,1637.83,1722.0,1630.51,1693.87,579934.663,ETH,970891863.058295,940022,0.0001,61.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,3.4209690812289306,0.03363755128252365,0.13589391281840887,
2023-02-18,1693.81,1713.13,1679.77,1691.62,267305.7813,ETH,452969773.61025,457982,0.0001,60.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-0.13283191744348777,-0.0013292021723714732,0.13527437337026707,
2023-02-19,1691.62,1726.59,1666.14,1679.75,401023.0477,ETH,680092027.331298,634114,0.0001,60.0,,315328983.1570423,240406.0,25635697.747482333,,1d,-0.7016942339295951,-0.007041676854215978,0.13200595859273684,
2023-02-20,1679.74,1719.89,1650.56,1703.27,451314.8335,ETH,765198951.9635769,752116,0.0001,58.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,1.4002083643399388,0.013904960042027494,0.1384822109573124,
2023-02-21,1703.27,1716.66,1636.3,1659.76,520354.4688,ETH,874136698.2845911,837901,0.0001,60.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-2.554498112454273,-0.02587691925740261,0.1265016947845793,
